_,Id,CreatedDate,ProductLR__r,ProductLR__r.Url_Name__c,Petition_Type__c,Status,Petition_Details__r,Petition_Details__r.Content_Type__c,Petition_Details__r.Recommended_Category__c,Description,IsContentProfane__c,IsProfane__c,Category__c,Reason__c
[Case],500TV00000uDoNCYA0,2026-03-08T12:44:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Choco_7771219,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uK19jYAC,2026-03-10T12:07:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,vladman,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHe7FYAS,2026-03-09T17:38:19.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,좋아요안지현,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHeGvYAK,2026-03-09T17:39:18.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,A-Retired-YN,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uK6quYAC,2026-03-10T13:24:31.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,PIKALまえだっ!!,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDGgRYAW,2026-03-08T08:30:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,hjhzds,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHebuYAC,2026-03-09T17:42:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,GOON,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uD7TZYA0,2026-03-08T06:38:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,www_takesi,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDoQJYA0,2026-03-08T13:39:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,TtvUJJ,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDyNwYAK,2026-03-08T14:15:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,東京都千代田区千代田1-1,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uB6xvYAC,2026-03-07T10:38:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,несчастье  #bloodrust,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBdE5YAK,2026-03-07T16:16:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Koutei_Penguin-2,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uL2jOYAS,2026-03-10T16:09:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,KEI,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDSMVYA4,2026-03-08T09:47:27.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Tokziy,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMBXhYAO,2026-03-10T22:44:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,SYM,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHfDDYA0,2026-03-09T19:27:33.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,THE GOONER,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKlZ3YAK,2026-03-10T15:50:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,LGBT,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uF068YAC,2026-03-09T00:46:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,YungSavage2599,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFceYYAS,2026-03-09T06:55:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,zeroce,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIvkRYAS,2026-03-10T03:12:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,sneeks2048,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFLDnYAO,2026-03-09T04:42:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Beabadoobee's number 1 fan,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMXgIYAW,2026-03-10T23:47:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,X-Cuddlebutt-X,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBO3cYAG,2026-03-07T13:10:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,跌,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBO6oYAG,2026-03-07T13:12:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,呆萌小南娘,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCbVEYA0,2026-03-08T02:59:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,GOMIsan-PurePote,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMnV8YAK,2026-03-11T04:06:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,SkoocHDidit,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBFbaYAG,2026-03-07T12:57:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,temp-44803339084,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDvesYAC,2026-03-08T15:31:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,PDRN,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEoHmYAK,2026-03-08T22:52:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,taisa_YouTube,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKT8sYAG,2026-03-10T13:11:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,ZGMF_x42sss,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBpgWYAS,2026-03-07T17:20:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,抖音APEX威威猫,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJtwqYAC,2026-03-10T10:00:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Twitch_benbill124712,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFckmYAC,2026-03-09T05:49:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Nanaziki,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJts2YAC,2026-03-10T10:15:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,GOON,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCbWjYAK,2026-03-08T01:57:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Keizer1G1,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHgHEYA0,2026-03-09T18:15:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,GrimR3aper6853,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKeamYAC,2026-03-10T15:36:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,ざこどけ,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uLUqsYAG,2026-03-10T18:12:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,pch303090,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDvd1YAC,2026-03-08T14:16:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,jin-macheeeeene,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMXedYAG,2026-03-11T00:13:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Tiktok_けーきとお呼び,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIkfKYAS,2026-03-10T00:55:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,juliancapi,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHgkEYAS,2026-03-09T19:28:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,BLOODRAGEYEAGER,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHgp2YAC,2026-03-09T18:30:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,haruk4ki_6,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHgpAYAS,2026-03-09T20:05:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,sfp_pex,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBVTGYA4,2026-03-07T14:05:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,lufeizxyyy,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG2LsYAK,2026-03-09T09:46:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,liumangxiao11,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBO76YAG,2026-03-07T15:10:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,我叫马卡龙，枪马网卡耳朵龙,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMgefYAC,2026-03-11T00:41:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,"To sem troco, toma bala",FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uC9CFYA0,2026-03-07T21:19:27.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,kukuc proc myslis na zadek,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEoKrYAK,2026-03-08T21:16:31.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Alinawashell,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBdKbYAK,2026-03-07T16:34:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,はーい雑魚乙,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uK19fYAC,2026-03-10T11:46:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,chomu_taro,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBAqLYAW,2026-03-07T11:36:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,GCII,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMnRsYAK,2026-03-11T03:47:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,zSP3D,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uM7QqYAK,2026-03-10T21:22:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,IIRatedIIRII,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHhhrYAC,2026-03-09T18:04:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,jintan-_-k,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJtqdYAC,2026-03-10T11:08:29.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,hugodehan21,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCvzzYAC,2026-03-08T03:41:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,BrianGGHK,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMvIkYAK,2026-03-11T03:19:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Billy Flowers,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHi4WYAS,2026-03-09T19:20:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,WRXTW,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBOA9YAO,2026-03-07T13:46:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,曾经意外他和她相爱 在不会犹豫的时代,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBOAHYA4,2026-03-07T15:22:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Anbis_egsg17,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHiMDYA0,2026-03-09T18:34:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,BIBIDIBABIDIBUUUUU :D,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKOVqYAO,2026-03-10T13:45:18.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,WMT,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHie1YAC,2026-03-09T19:23:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,GOON,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uD7YQYA0,2026-03-08T07:27:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Aimbotxim,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCgwBYAS,2026-03-08T01:48:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,sironxy,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBOAJYA4,2026-03-07T15:23:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,STFU,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uK6nbYAC,2026-03-10T12:05:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,TKDpyonkiti001,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uIvPaYAK,2026-03-10T02:01:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,KRPT,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDoiDYAS,2026-03-08T15:17:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,^ ^,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBVZhYAO,2026-03-07T14:05:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Fougou_IRL,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBm9TYAS,2026-03-07T21:08:44.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,FQY,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHj0WYAS,2026-03-09T18:22:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,eXTREME twitch GigaCHadSweat|TTV,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBOBdYAO,2026-03-07T13:07:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,hiroto-yua0827,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHj71YAC,2026-03-09T19:19:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,snufkinR,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJl7pYAC,2026-03-10T07:15:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,DoDonDonDoDon,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHjGeYAK,2026-03-09T19:04:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,sssssshirasu,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHjJuYAK,2026-03-09T18:41:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Dzo7048,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHjNCYA0,2026-03-09T19:55:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,hany-body,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uC9H1YAK,2026-03-07T21:07:27.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,GYAT,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uLEXfYAO,2026-03-10T18:21:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,NoobMoIester,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uLeiBYAS,2026-03-10T18:48:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,joealbers_2008,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uE3AqYAK,2026-03-08T16:15:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,abokadoman7,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHjq8YAC,2026-03-09T18:19:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,гыкельный лох,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBFemYAG,2026-03-07T13:10:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,沈氏探,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDojgYAC,2026-03-08T13:13:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,JacKDomS,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHjwjYAC,2026-03-09T18:48:28.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Pastor Grady,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBdM1YAK,2026-03-07T15:34:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Critorix,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBBxoYAG,2026-03-07T13:32:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,毛泽东,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG2gjYAC,2026-03-09T09:03:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,BadAssInGameName,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHk9VYAS,2026-03-09T18:39:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,GUCCi_BOi_AdZ_,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDvbMYAS,2026-03-08T13:40:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,pinto,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uD0zwYAC,2026-03-08T06:28:40.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,misunderstood pdf,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDolOYAS,2026-03-08T13:30:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,DF-CGL,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uG2gyYAC,2026-03-09T09:59:19.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,重伤倒地今天偏爱我们,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uD137YAC,2026-03-08T05:41:24.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,RealKingKujo,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJZOWYA4,2026-03-10T06:30:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,B1az4,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uMBB8YAO,2026-03-10T21:49:29.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Kanye's therapist,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHlALYA0,2026-03-09T18:08:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,tiktokmemegod678,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDGoRYAW,2026-03-08T08:03:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,trash gaming club,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHlNIYA0,2026-03-09T18:12:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,这是什么，猎杀？滋一下,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHlSBYA0,2026-03-09T18:39:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,aomjibiko008,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEOSGYA4,2026-03-08T20:33:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Seal_TavaresTTV_,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uETIAYA4,2026-03-08T19:18:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,漠若,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHlaVYAS,2026-03-09T19:47:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,iajsidahudfha,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uHldRYAS,2026-03-09T18:55:21.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,kynsoo,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEeTuYAK,2026-03-08T22:23:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,ScrmbledAnAg,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uBMI7YAO,2026-03-07T14:02:25.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,你与菜B的区别你多了个B,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uJRkUYAW,2026-03-10T05:52:22.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,PDRN,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCJbQYAW,2026-03-07T22:56:27.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,I miss fugu,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uKl97YAC,2026-03-10T16:15:20.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Nana_Aimbot-0895,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uEOSLYA4,2026-03-08T20:54:31.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,POEP,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uFLViYAO,2026-03-09T05:33:27.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,monke,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCbofYAC,2026-03-08T03:45:23.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,xxWookieRawr69x,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uCJgCYAW,2026-03-07T22:34:27.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,♡ M O R O Z O V A ♡,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
[Case],500TV00000uDoq7YAC,2026-03-08T13:08:26.000+0000,[Product2],apex-legends,,Closed,[Petition_Details__c],NAME,No Violation,RTK,FALSE,TRUE,Offensive Content,CTD_AUTOCLOSE
